filename,RGB1,RGB2,RGB3,RGB4,RGB5,RGB6
louis-schanker_football-3-1950.jpg,"(Rgb(r=77, g=27, b=35), 0.2158188816688051)","(Rgb(r=66, g=107, b=61), 0.1977153263523861)","(Rgb(r=241, g=238, b=223), 0.15920698646579198)","(Rgb(r=25, g=57, b=80), 0.14866934315632632)","(Rgb(r=138, g=71, b=108), 0.14087165266338314)","(Rgb(r=47, g=34, b=31), 0.1377178096933074)"
jean-fautrier_it-s-how-you-feel-1958.jpg,"(Rgb(r=184, g=150, b=103), 0.490838878780553)","(Rgb(r=147, g=101, b=61), 0.2792678737292125)","(Rgb(r=166, g=132, b=77), 0.19001692262669703)","(Rgb(r=79, g=32, b=13), 0.02259743234130266)","(Rgb(r=174, g=110, b=89), 0.00864580815085313)","(Rgb(r=109, g=45, b=32), 0.008633084371381675)"
otto-freundlich_komposition-in-schwarz-und-wei-1936.jpg,"(Rgb(r=17, g=22, b=28), 0.44718214054729144)","(Rgb(r=226, g=196, b=168), 0.25551417292981554)","(Rgb(r=196, g=175, b=146), 0.15279332723744954)","(Rgb(r=216, g=191, b=161), 0.09740404558531636)","(Rgb(r=34, g=31, b=23), 0.028080465666049645)","(Rgb(r=113, g=103, b=82), 0.01902584803407748)"
victor-servranckx_opus-14-1927.jpg,"(Rgb(r=229, g=225, b=210), 0.804004463792624)","(Rgb(r=167, g=79, b=58), 0.08219167647406087)","(Rgb(r=201, g=139, b=111), 0.07382016095552585)","(Rgb(r=189, g=103, b=78), 0.03678820218085978)","(Rgb(r=207, g=194, b=170), 0.0020071832021237293)","(Rgb(r=82, g=41, b=25), 0.0011883133948056993)"
jan-groth_tegn-iii-1966.jpg,"(Rgb(r=6, g=6, b=8), 0.9619005571963585)","(Rgb(r=240, g=239, b=228), 0.017725238254727035)","(Rgb(r=14, g=14, b=12), 0.010542581371981854)","(Rgb(r=8, g=10, b=8), 0.0034893280151021525)","(Rgb(r=163, g=162, b=155), 0.003280759979295436)","(Rgb(r=96, g=96, b=91), 0.003061535182535091)"
vajda-lajos_mask-with-moon-1938.jpg,"(Rgb(r=106, g=90, b=82), 0.5068437430088064)","(Rgb(r=106, g=89, b=92), 0.18703971110975523)","(Rgb(r=33, g=37, b=42), 0.10925244225697764)","(Rgb(r=181, g=140, b=118), 0.09509831171853991)","(Rgb(r=59, g=56, b=47), 0.055922769766858525)","(Rgb(r=73, g=81, b=77), 0.04584302213906233)"
william-scott_orange-black-and-white-composition-1953.jpg,"(Rgb(r=150, g=77, b=8), 0.5222235086771384)","(Rgb(r=22, g=32, b=27), 0.2833545598394504)","(Rgb(r=19, g=26, b=30), 0.1336851787529106)","(Rgb(r=30, g=24, b=12), 0.04035448265215546)","(Rgb(r=70, g=80, b=73), 0.011047431592759832)","(Rgb(r=110, g=73, b=9), 0.009334838485585273)"
paul-klee_rock-chamber-1929.jpg,"(Rgb(r=237, g=157, b=80), 0.5279692505360755)","(Rgb(r=140, g=100, b=47), 0.1787909435796821)","(Rgb(r=39, g=27, b=14), 0.12620562727343757)","(Rgb(r=247, g=195, b=162), 0.09395862452143867)","(Rgb(r=24, g=7, b=16), 0.044092751912074936)","(Rgb(r=248, g=186, b=120), 0.028982802177291236)"
peter-alexander_contoy-1988.jpg,"(Rgb(r=166, g=83, b=53), 0.379138231450559)","(Rgb(r=120, g=171, b=190), 0.23428803058903247)","(Rgb(r=192, g=139, b=115), 0.17757489956923672)","(Rgb(r=179, g=226, b=237), 0.09363656163786845)","(Rgb(r=79, g=108, b=126), 0.06388243550650985)","(Rgb(r=196, g=105, b=68), 0.05147984124679347)"
johannes-jan-schoonhoven_rad-4-1968.jpg,"(Rgb(r=241, g=238, b=234), 0.9116879133108383)","(Rgb(r=156, g=154, b=147), 0.06276796096419578)","(Rgb(r=117, g=115, b=110), 0.010172707752231076)","(Rgb(r=252, g=253, b=252), 0.008918953623581279)","(Rgb(r=250, g=247, b=249), 0.004569158005122023)","(Rgb(r=195, g=194, b=184), 0.0018833063440315597)"
jean-rene-bazaine_rocks-trees-and-plain-1952.jpg,"(Rgb(r=208, g=160, b=84), 0.3545777016400265)","(Rgb(r=36, g=47, b=54), 0.17275204095952923)","(Rgb(r=144, g=78, b=62), 0.16681426421412773)","(Rgb(r=195, g=144, b=44), 0.12906800617490066)","(Rgb(r=237, g=204, b=80), 0.09144756899580436)","(Rgb(r=138, g=68, b=76), 0.08534041801561147)"
fritz-winter_heiter-1950.jpg,"(Rgb(r=236, g=210, b=71), 0.27109004739336495)","(Rgb(r=214, g=180, b=64), 0.1976470588235294)","(Rgb(r=139, g=90, b=44), 0.17832171731251742)","(Rgb(r=186, g=155, b=47), 0.14757736269863395)","(Rgb(r=163, g=28, b=15), 0.11178143295232786)","(Rgb(r=228, g=225, b=198), 0.09358238081962643)"
mira-schendel_untitled-1963(1).jpg,"(Rgb(r=46, g=45, b=41), 0.7607328911101597)","(Rgb(r=236, g=227, b=202), 0.21540822265728346)","(Rgb(r=35, g=31, b=33), 0.006876265699483859)","(Rgb(r=28, g=31, b=29), 0.006820947717291439)","(Rgb(r=37, g=38, b=41), 0.005659270091250619)","(Rgb(r=92, g=88, b=78), 0.00450240272453088)"
mark-rothko_no-3-no-13.jpg,"(Rgb(r=169, g=75, b=42), 0.29683364545398006)","(Rgb(r=58, g=59, b=61), 0.2258428985066582)","(Rgb(r=199, g=164, b=132), 0.14442778265346315)","(Rgb(r=120, g=60, b=84), 0.12287936479417313)","(Rgb(r=61, g=55, b=58), 0.10804096497107989)","(Rgb(r=94, g=128, b=84), 0.10197534362064557)"
frank-lobdell_july-1954-1954.jpg,"(Rgb(r=21, g=6, b=2), 0.6909389566384011)","(Rgb(r=189, g=164, b=141), 0.10567777223550456)","(Rgb(r=209, g=159, b=12), 0.07795971722939851)","(Rgb(r=126, g=98, b=70), 0.0426133920432068)","(Rgb(r=19, g=4, b=10), 0.04183078484322056)","(Rgb(r=14, g=14, b=76), 0.04097937701026849)"
kazuo-shiraga_karin-1976.jpg,"(Rgb(r=191, g=169, b=130), 0.3417685794920038)","(Rgb(r=234, g=222, b=209), 0.25106913121964863)","(Rgb(r=236, g=222, b=227), 0.1780783605807124)","(Rgb(r=192, g=148, b=157), 0.0956929648368971)","(Rgb(r=211, g=200, b=149), 0.08019374030662836)","(Rgb(r=150, g=77, b=60), 0.05319722356410973)"
victor-servranckx_xallpaper-papier-peint-1922.jpg,"(Rgb(r=179, g=161, b=130), 0.39756207674943567)","(Rgb(r=66, g=86, b=123), 0.17736859077716866)","(Rgb(r=218, g=213, b=202), 0.15368590777168656)","(Rgb(r=183, g=142, b=151), 0.0908803611738149)","(Rgb(r=40, g=54, b=70), 0.09071267333118349)","(Rgb(r=61, g=47, b=40), 0.08979039019671074)"
leon-arthur-tutundjian_nature-morte-aux-pommes-1925.jpg,"(Rgb(r=177, g=166, b=159), 0.41377646701787424)","(Rgb(r=206, g=200, b=197), 0.17191013858951512)","(Rgb(r=183, g=177, b=179), 0.14721147935164075)","(Rgb(r=115, g=100, b=83), 0.11173536483826035)","(Rgb(r=205, g=201, b=204), 0.08349609754958796)","(Rgb(r=200, g=200, b=204), 0.07187045265312157)"
morris-louis_blue-column-1960.jpg,"(Rgb(r=53, g=93, b=144), 0.7480633813332059)","(Rgb(r=31, g=62, b=136), 0.1130495547419534)","(Rgb(r=224, g=224, b=233), 0.08658492154977274)","(Rgb(r=126, g=155, b=177), 0.02139986024093507)","(Rgb(r=226, g=217, b=225), 0.017810321863932006)","(Rgb(r=172, g=160, b=138), 0.01309196027020086)"
sam-francis_untitled-1984-3.jpg,"(Rgb(r=8, g=55, b=30), 0.39694747469082137)","(Rgb(r=12, g=24, b=56), 0.15027762977088532)","(Rgb(r=60, g=10, b=27), 0.12652486048402928)","(Rgb(r=13, g=93, b=34), 0.11745982781345522)","(Rgb(r=251, g=36, b=10), 0.1163591239238341)","(Rgb(r=242, g=33, b=5), 0.09243108331697468)"
norman-bluhm_coney-island-beauty-1974.jpg,"(Rgb(r=245, g=227, b=202), 0.4996968212478632)","(Rgb(r=157, g=30, b=15), 0.22758447039639337)","(Rgb(r=164, g=49, b=36), 0.11081782896607481)","(Rgb(r=230, g=207, b=137), 0.08243721459231879)","(Rgb(r=222, g=222, b=232), 0.045254139160760105)","(Rgb(r=228, g=222, b=226), 0.03420952563658974)"
georgia-o-keeffe_it-was-yellow-and-pink-ii.jpg,"(Rgb(r=199, g=157, b=124), 0.5836281375592617)","(Rgb(r=217, g=203, b=182), 0.1738141650422352)","(Rgb(r=216, g=196, b=152), 0.1338837804074971)","(Rgb(r=205, g=124, b=129), 0.060336962871075935)","(Rgb(r=189, g=104, b=96), 0.029414788998934547)","(Rgb(r=192, g=99, b=103), 0.01892216512099553)"
jean-degottex_criture-1961.jpg,"(Rgb(r=1, g=2, b=93), 0.5778454338341621)","(Rgb(r=6, g=37, b=151), 0.3768410297819397)","(Rgb(r=22, g=77, b=173), 0.04171696239870474)","(Rgb(r=76, g=114, b=197), 0.0018580239030037366)","(Rgb(r=105, g=152, b=215), 0.0015366805228833565)","(Rgb(r=3, g=3, b=1), 0.00020186955930639268)"
rupprecht-geiger_oe-280-komposition-in-rot-mit-wei-und-blau-1959.jpg,"(Rgb(r=172, g=16, b=23), 0.5920929473693249)","(Rgb(r=49, g=30, b=33), 0.11862296377079165)","(Rgb(r=66, g=36, b=35), 0.103234781413961)","(Rgb(r=164, g=29, b=24), 0.08545507629687514)","(Rgb(r=192, g=37, b=23), 0.06806608674744317)","(Rgb(r=5, g=69, b=128), 0.03252814440160408)"
jean-rene-bazaine_hollande-1956.jpg,"(Rgb(r=232, g=205, b=190), 0.24032321538397647)","(Rgb(r=192, g=157, b=143), 0.20784940346353048)","(Rgb(r=130, g=75, b=91), 0.19873079029958332)","(Rgb(r=187, g=142, b=154), 0.13206662856532633)","(Rgb(r=107, g=38, b=48), 0.11766392640244903)","(Rgb(r=82, g=26, b=36), 0.10336603588513435)"
wassily-kandinsky_yellow-red-blue-1925.jpg,"(Rgb(r=233, g=223, b=97), 0.35690771382328446)","(Rgb(r=234, g=228, b=183), 0.2199594588224202)","(Rgb(r=199, g=170, b=121), 0.1303131727399865)","(Rgb(r=51, g=25, b=14), 0.10445245839815208)","(Rgb(r=153, g=163, b=207), 0.09938873960935904)","(Rgb(r=53, g=22, b=45), 0.08897845660679772)"
louis-cane_toile-d-coup-e-1970.jpg,"(Rgb(r=254, g=254, b=253), 0.5168626907940875)","(Rgb(r=252, g=213, b=56), 0.1383656367396713)","(Rgb(r=226, g=140, b=133), 0.13755712096914685)","(Rgb(r=33, g=47, b=39), 0.10040783143562919)","(Rgb(r=21, g=131, b=175), 0.08138984307646951)","(Rgb(r=249, g=254, b=253), 0.025416876984995555)"
friedel-dzubas_untitled-1968.jpg,"(Rgb(r=197, g=206, b=195), 0.3549408672798949)","(Rgb(r=186, g=184, b=122), 0.1943363994743758)","(Rgb(r=56, g=80, b=123), 0.1461629434954008)","(Rgb(r=222, g=211, b=118), 0.12767411300919843)","(Rgb(r=203, g=204, b=193), 0.09957950065703022)","(Rgb(r=191, g=175, b=181), 0.07730617608409987)"
mark-tobey_canticle-1954.jpg,"(Rgb(r=175, g=154, b=141), 0.3234224710907673)","(Rgb(r=123, g=97, b=75), 0.3191812563657253)","(Rgb(r=229, g=212, b=201), 0.12389986030992645)","(Rgb(r=168, g=151, b=155), 0.10382067504929562)","(Rgb(r=113, g=91, b=95), 0.0968352529621)","(Rgb(r=222, g=209, b=213), 0.03284048422218528)"
louis-schanker_green-forms-1957.jpg,"(Rgb(r=105, g=103, b=88), 0.430333500511729)","(Rgb(r=155, g=150, b=128), 0.17556178057223942)","(Rgb(r=48, g=49, b=42), 0.16513147969190245)","(Rgb(r=93, g=101, b=94), 0.131096404848989)","(Rgb(r=138, g=132, b=107), 0.06512617891350353)","(Rgb(r=136, g=147, b=138), 0.032750655461636635)"
jack-bush_striped-column-1964.jpg,"(Rgb(r=80, g=156, b=196), 0.6046072142121232)","(Rgb(r=238, g=211, b=84), 0.13868318144819303)","(Rgb(r=68, g=127, b=171), 0.1028853433211332)","(Rgb(r=209, g=104, b=55), 0.08978204814407932)","(Rgb(r=223, g=156, b=85), 0.0357238403697611)","(Rgb(r=53, g=54, b=40), 0.02831837250471024)"
alma-woodsey-thomas_autumn-leaves-fluttering-in-the-breeze-1973.jpg,"(Rgb(r=199, g=99, b=29), 0.45129534218782025)","(Rgb(r=210, g=125, b=72), 0.33187441590611416)","(Rgb(r=205, g=107, b=59), 0.11338004926365086)","(Rgb(r=63, g=100, b=152), 0.04446652468914914)","(Rgb(r=197, g=124, b=45), 0.043665382383902114)","(Rgb(r=106, g=154, b=181), 0.015318285569363429)"
modest-cuixart_untitled-1962.jpg,"(Rgb(r=29, g=16, b=19), 0.599591957091738)","(Rgb(r=28, g=18, b=17), 0.261211217992142)","(Rgb(r=105, g=84, b=90), 0.07084166819417104)","(Rgb(r=167, g=147, b=153), 0.02890569586458076)","(Rgb(r=99, g=83, b=80), 0.025845374052615222)","(Rgb(r=84, g=52, b=59), 0.013604086804753062)"
hassel-smith_untitled-1959-1.jpg,"(Rgb(r=184, g=170, b=151), 0.6856887483241088)","(Rgb(r=222, g=204, b=187), 0.13025255824080123)","(Rgb(r=36, g=19, b=24), 0.05791708205851009)","(Rgb(r=50, g=24, b=19), 0.05291805608076364)","(Rgb(r=206, g=192, b=172), 0.03672350372993228)","(Rgb(r=121, g=89, b=77), 0.03650005156588401)"
marcel-barbeau_le-tumulte-la-m-choire-crisp-e-1946.jpg,"(Rgb(r=120, g=96, b=57), 0.344830811682997)","(Rgb(r=54, g=36, b=23), 0.27460094006500946)","(Rgb(r=175, g=157, b=130), 0.1773383532493043)","(Rgb(r=164, g=144, b=56), 0.07126254004630171)","(Rgb(r=51, g=23, b=28), 0.06967799265720366)","(Rgb(r=26, g=29, b=40), 0.06228936229918387)"
louis-schanker_circle-image-no-25-1954.jpg,"(Rgb(r=43, g=40, b=36), 0.4855108353346852)","(Rgb(r=32, g=37, b=43), 0.16006765659605088)","(Rgb(r=34, g=37, b=35), 0.1295988262888862)","(Rgb(r=95, g=85, b=77), 0.10265767070674978)","(Rgb(r=135, g=155, b=177), 0.0615964713907916)","(Rgb(r=231, g=217, b=199), 0.06056853968283634)"
chu-teh-chun_dominant-bleu-1990.jpg,"(Rgb(r=64, g=96, b=127), 0.4230697279972064)","(Rgb(r=29, g=53, b=115), 0.19328286544529388)","(Rgb(r=22, g=37, b=71), 0.16814661461905892)","(Rgb(r=137, g=155, b=149), 0.08594091016799073)","(Rgb(r=127, g=145, b=155), 0.0725901999176883)","(Rgb(r=90, g=116, b=111), 0.05696968185276181)"
jaroslav-serpan_sczujltnkffk-1962.jpg,"(Rgb(r=37, g=39, b=44), 0.3324396782841823)","(Rgb(r=86, g=109, b=96), 0.17476607784335957)","(Rgb(r=107, g=102, b=72), 0.16601850183852748)","(Rgb(r=79, g=92, b=99), 0.13217264143945576)","(Rgb(r=46, g=43, b=33), 0.09946062796045312)","(Rgb(r=253, g=253, b=251), 0.09514247263402177)"
modest-cuixart_espai-fibrat-1958.jpg,"(Rgb(r=52, g=20, b=25), 0.5764747924569795)","(Rgb(r=54, g=22, b=20), 0.23954038154928803)","(Rgb(r=111, g=74, b=80), 0.08694815547858596)","(Rgb(r=87, g=50, b=54), 0.043313724412190516)","(Rgb(r=112, g=73, b=69), 0.03379331830593582)","(Rgb(r=90, g=49, b=46), 0.019929627797020177)"
rudolf-bauer_con-roso-1918.jpg,"(Rgb(r=65, g=36, b=30), 0.2795597502473801)","(Rgb(r=66, g=87, b=114), 0.20400321738778202)","(Rgb(r=124, g=80, b=53), 0.19558940113765907)","(Rgb(r=114, g=41, b=30), 0.14250828940287366)","(Rgb(r=58, g=34, b=39), 0.10237774215761729)","(Rgb(r=38, g=44, b=56), 0.07596159966668789)"
julius-evola_astrazione-1921.jpg,"(Rgb(r=109, g=88, b=74), 0.25822288829776313)","(Rgb(r=183, g=173, b=126), 0.23791019124905782)","(Rgb(r=213, g=201, b=144), 0.18933979335364798)","(Rgb(r=222, g=220, b=196), 0.15168241101097168)","(Rgb(r=62, g=52, b=46), 0.14249389240664107)","(Rgb(r=142, g=137, b=99), 0.020350823681918297)"
willi-baumeister_owambo-1948.jpg,"(Rgb(r=229, g=222, b=203), 0.5238342402678945)","(Rgb(r=192, g=165, b=131), 0.17101716199246547)","(Rgb(r=23, g=24, b=32), 0.15024417468954931)","(Rgb(r=145, g=72, b=64), 0.07904562578484722)","(Rgb(r=29, g=22, b=16), 0.04323147760569276)","(Rgb(r=30, g=22, b=29), 0.03262731965955072)"
jiro-yoshihara_work-1965.jpg,"(Rgb(r=228, g=222, b=202), 0.7753967528993302)","(Rgb(r=2, g=7, b=6), 0.13074343281439627)","(Rgb(r=2, g=4, b=6), 0.06186604824231894)","(Rgb(r=20, g=18, b=14), 0.025441028155334375)","(Rgb(r=18, g=15, b=17), 0.004021125355833242)","(Rgb(r=170, g=163, b=149), 0.0025316125327869924)"
agnes-martin_untitled-1959.jpg,"(Rgb(r=225, g=222, b=212), 0.9920806569639808)","(Rgb(r=190, g=184, b=169), 0.004480039027563216)","(Rgb(r=199, g=194, b=179), 0.0030083746646068785)","(Rgb(r=235, g=231, b=232), 0.00041466785917554274)","(Rgb(r=144, g=124, b=100), 8.130742336775348e-06)","(Rgb(r=145, g=127, b=103), 8.130742336775348e-06)"
gerardo-dottori_ritmi-astrali-1916.jpg,"(Rgb(r=193, g=151, b=118), 0.46075065996393066)","(Rgb(r=135, g=87, b=67), 0.3491013164429033)","(Rgb(r=69, g=38, b=30), 0.07384190487807003)","(Rgb(r=183, g=104, b=84), 0.04295210796400038)","(Rgb(r=232, g=206, b=170), 0.04159297432457157)","(Rgb(r=223, g=195, b=147), 0.03176103642652402)"
francois-morellet_32-rectangles-1953.jpg,"(Rgb(r=239, g=238, b=236), 0.9672069564360581)","(Rgb(r=98, g=97, b=95), 0.016562796369055683)","(Rgb(r=166, g=165, b=163), 0.014930842088408813)","(Rgb(r=238, g=236, b=237), 0.0005480903055757411)","(Rgb(r=193, g=192, b=190), 0.0004310822628123807)","(Rgb(r=56, g=55, b=53), 0.00032023253808919705)"
john-mclaughlin_number-27-1964.jpg,"(Rgb(r=236, g=236, b=235), 0.7116644681357178)","(Rgb(r=17, g=16, b=19), 0.1499253941137037)","(Rgb(r=16, g=14, b=17), 0.06966099373598887)","(Rgb(r=161, g=195, b=201), 0.036722675143625344)","(Rgb(r=229, g=235, b=233), 0.017062041822546115)","(Rgb(r=222, g=231, b=233), 0.014964427048418138)"
theodoros-stamos_infinity-field-lefkada-series-i-1980.jpg,"(Rgb(r=136, g=32, b=44), 0.3456277067940109)","(Rgb(r=167, g=51, b=45), 0.19612174932140716)","(Rgb(r=165, g=46, b=52), 0.16902518370838357)","(Rgb(r=137, g=142, b=168), 0.1095919013396736)","(Rgb(r=158, g=31, b=27), 0.10382638800018859)","(Rgb(r=171, g=142, b=148), 0.0758070708363362)"
sadamasa-motonaga_sakuhin-1964.jpg,"(Rgb(r=221, g=220, b=216), 0.6366471549905749)","(Rgb(r=176, g=155, b=14), 0.08742079222868777)","(Rgb(r=141, g=78, b=40), 0.08076065341828173)","(Rgb(r=21, g=28, b=35), 0.07218745012444625)","(Rgb(r=142, g=35, b=18), 0.06722254094648164)","(Rgb(r=184, g=171, b=146), 0.05576140829152773)"
ronnie-landfield_nightfall-1994.jpg,"(Rgb(r=142, g=163, b=184), 0.4391008791806399)","(Rgb(r=76, g=96, b=131), 0.17850086105320404)","(Rgb(r=138, g=60, b=96), 0.1457868817789057)","(Rgb(r=174, g=19, b=58), 0.0950602737242817)","(Rgb(r=197, g=209, b=215), 0.07086014683223057)","(Rgb(r=217, g=136, b=101), 0.07069095743073808)"
sadamasa-motonaga_work-1956.jpg,"(Rgb(r=233, g=178, b=5), 0.49939953025198475)","(Rgb(r=236, g=230, b=218), 0.2152515773401493)","(Rgb(r=247, g=198, b=27), 0.15949114174274387)","(Rgb(r=239, g=188, b=27), 0.09900134264327137)","(Rgb(r=235, g=236, b=239), 0.013929481116200638)","(Rgb(r=245, g=196, b=7), 0.012926926905650084)"
jean-degottex_levez-le-doigt-et-tout-l-univers-est-l-1959.jpg,"(Rgb(r=232, g=229, b=226), 0.5004018459938084)","(Rgb(r=230, g=226, b=229), 0.40065294464222484)","(Rgb(r=226, g=225, b=230), 0.058353621536006726)","(Rgb(r=19, g=15, b=30), 0.019038831399526012)","(Rgb(r=182, g=177, b=181), 0.012074480355093746)","(Rgb(r=186, g=182, b=177), 0.0094782760733402)"
enrico-baj_la-madmoiselle-du-jamaica-1954.jpg,"(Rgb(r=134, g=96, b=61), 0.5524877560394077)","(Rgb(r=53, g=45, b=36), 0.30700473243914145)","(Rgb(r=183, g=138, b=90), 0.06416403036605442)","(Rgb(r=176, g=124, b=71), 0.055932579514783066)","(Rgb(r=78, g=63, b=45), 0.014016689976208785)","(Rgb(r=55, g=47, b=52), 0.006394211664404523)"
willi-baumeister_africa-i-1942.jpg,"(Rgb(r=236, g=225, b=212), 0.5501532475436919)","(Rgb(r=130, g=97, b=62), 0.21691048604469176)","(Rgb(r=52, g=54, b=32), 0.08764455264759587)","(Rgb(r=176, g=154, b=134), 0.058087340231284236)","(Rgb(r=73, g=94, b=101), 0.05454960438222763)","(Rgb(r=239, g=230, b=233), 0.032654769150508654)"
tsuruko-yamazaki_work-1957.jpg,"(Rgb(r=200, g=159, b=121), 0.534113788987618)","(Rgb(r=236, g=211, b=177), 0.18118868781371947)","(Rgb(r=163, g=75, b=50), 0.10925575395150887)","(Rgb(r=217, g=198, b=149), 0.0759477392104618)","(Rgb(r=202, g=91, b=76), 0.05103906698978013)","(Rgb(r=216, g=75, b=94), 0.048454963046911735)"
antonio-palolo_lisbon-1973.jpg,"(Rgb(r=33, g=117, b=182), 0.6138857947570354)","(Rgb(r=238, g=67, b=41), 0.14643438935217243)","(Rgb(r=249, g=180, b=26), 0.09579432218442364)","(Rgb(r=108, g=188, b=71), 0.05494509170337812)","(Rgb(r=30, g=56, b=109), 0.05089763273825652)","(Rgb(r=101, g=183, b=68), 0.03804276926473392)"
marcelle-loubchansky_polynesie-en-bleu-1953.jpg,"(Rgb(r=244, g=237, b=220), 0.24633476709069277)","(Rgb(r=25, g=11, b=8), 0.23770476800585705)","(Rgb(r=140, g=70, b=79), 0.1603825386656905)","(Rgb(r=209, g=130, b=142), 0.14166742930356)","(Rgb(r=48, g=15, b=19), 0.11279399652237576)","(Rgb(r=111, g=87, b=78), 0.10111650041182392)"
victor-servranckx_factory-1920.jpg,"(Rgb(r=31, g=35, b=43), 0.4468168808026164)","(Rgb(r=220, g=215, b=204), 0.23212166834658127)","(Rgb(r=157, g=154, b=147), 0.16845715792473132)","(Rgb(r=28, g=28, b=27), 0.1165967056662031)","(Rgb(r=69, g=78, b=92), 0.02031633429875261)","(Rgb(r=28, g=30, b=29), 0.015691252961115294)"
sam-francis_untitled-lembark-i92-1988.jpg,"(Rgb(r=239, g=238, b=236), 0.8262323067074472)","(Rgb(r=237, g=232, b=234), 0.05754321075467672)","(Rgb(r=235, g=240, b=236), 0.04445003747941368)","(Rgb(r=56, g=95, b=123), 0.026541990621939408)","(Rgb(r=138, g=68, b=88), 0.02366948081437021)","(Rgb(r=234, g=236, b=239), 0.021562973622152797)"
willem-de-kooning_asheville(1).jpg,"(Rgb(r=33, g=18, b=11), 0.19659573134176303)","(Rgb(r=139, g=89, b=54), 0.19360994322300545)","(Rgb(r=187, g=155, b=133), 0.1872739597741459)","(Rgb(r=225, g=214, b=209), 0.1787436963429973)","(Rgb(r=15, g=17, b=26), 0.13625303182881482)","(Rgb(r=30, g=15, b=20), 0.1075236374892735)"
afro_untitled-1964.jpg,"(Rgb(r=220, g=209, b=179), 0.6152254828351891)","(Rgb(r=40, g=39, b=35), 0.22246761130369494)","(Rgb(r=210, g=197, b=166), 0.051410565663988245)","(Rgb(r=178, g=171, b=149), 0.04903832329589929)","(Rgb(r=94, g=91, b=79), 0.03758446620553044)","(Rgb(r=34, g=34, b=37), 0.024273550695698014)"
barnett-newman_the-wild-1950.jpg,"(Rgb(r=228, g=228, b=225), 0.6536046551386502)","(Rgb(r=230, g=232, b=230), 0.2905788564613776)","(Rgb(r=153, g=54, b=27), 0.046810937835124286)","(Rgb(r=182, g=178, b=171), 0.00512834062252947)","(Rgb(r=133, g=45, b=23), 0.0029664489751089753)","(Rgb(r=79, g=88, b=80), 0.0009107609672094968)"
afro_untitled-1958.jpg,"(Rgb(r=222, g=219, b=209), 0.3693874234956399)","(Rgb(r=234, g=235, b=240), 0.27332502843524886)","(Rgb(r=32, g=31, b=37), 0.16405784542057086)","(Rgb(r=225, g=229, b=225), 0.08565238585278666)","(Rgb(r=172, g=169, b=155), 0.05621513296863998)","(Rgb(r=31, g=25, b=29), 0.05136218382711369)"
ray-parker_kate-for-your-birthday-1964.jpg,"(Rgb(r=236, g=229, b=212), 0.3363530894611705)","(Rgb(r=82, g=8, b=25), 0.31808416167750436)","(Rgb(r=226, g=39, b=80), 0.2213433498524736)","(Rgb(r=219, g=27, b=68), 0.10330788621845369)","(Rgb(r=80, g=11, b=7), 0.010516628949554557)","(Rgb(r=211, g=199, b=161), 0.010394883840843335)"
nicolas-de-sta-l_marseille-sous-la-neige-1954.jpg,"(Rgb(r=168, g=182, b=190), 0.6123177887449086)","(Rgb(r=212, g=212, b=200), 0.2159527768247517)","(Rgb(r=181, g=178, b=160), 0.06366947296191708)","(Rgb(r=183, g=200, b=209), 0.0434315976529167)","(Rgb(r=214, g=219, b=216), 0.03816209654007548)","(Rgb(r=175, g=196, b=206), 0.026466267275430402)"
warren-rohrer_edge-3-1985.jpg,"(Rgb(r=199, g=170, b=160), 0.5758340965589428)","(Rgb(r=91, g=91, b=105), 0.19524619477517555)","(Rgb(r=162, g=147, b=151), 0.09341009202320207)","(Rgb(r=217, g=181, b=169), 0.054603340747524966)","(Rgb(r=115, g=87, b=96), 0.046460813816564174)","(Rgb(r=129, g=92, b=83), 0.03444546207859043)"
pierre-daura_f1-1930.jpg,"(Rgb(r=183, g=12, b=2), 0.2523115413901882)","(Rgb(r=234, g=218, b=197), 0.19834384858044163)","(Rgb(r=2, g=1, b=1), 0.1543225823996519)","(Rgb(r=196, g=129, b=5), 0.14080006526705102)","(Rgb(r=151, g=92, b=20), 0.1407932666159034)","(Rgb(r=1, g=1, b=7), 0.11342869574676384)"
walter-darby-bannard_hopewell-valley-sun-1959.jpg,"(Rgb(r=158, g=5, b=11), 0.25553366617190665)","(Rgb(r=102, g=112, b=117), 0.2378788287680475)","(Rgb(r=90, g=107, b=105), 0.17878289029820538)","(Rgb(r=149, g=154, b=167), 0.16113345027661585)","(Rgb(r=212, g=213, b=229), 0.1228228309270004)","(Rgb(r=117, g=3, b=8), 0.04384833355822426)"
martin-barre_63-m-3-1963.jpg,"(Rgb(r=208, g=205, b=200), 0.6084502863629327)","(Rgb(r=173, g=170, b=163), 0.16614209793096332)","(Rgb(r=19, g=16, b=13), 0.11752489551622723)","(Rgb(r=102, g=97, b=90), 0.06572158299365358)","(Rgb(r=196, g=193, b=183), 0.025424384706671483)","(Rgb(r=6, g=4, b=5), 0.016736752489551622)"
roger-de-la-fresnaye_smoking-in-the-shelter-1918.jpg,"(Rgb(r=207, g=162, b=102), 0.33076289309935336)","(Rgb(r=161, g=81, b=44), 0.21760291720597172)","(Rgb(r=233, g=214, b=171), 0.17671575296310518)","(Rgb(r=228, g=199, b=138), 0.16796184644490952)","(Rgb(r=59, g=30, b=20), 0.07965864214640447)","(Rgb(r=194, g=125, b=52), 0.027297948140255764)"
