filename,RGB1,RGB2,RGB3,RGB4,RGB5,RGB6
christo-coetzee_et-in-arcadia-ego-1964.jpg,"[0.17254901960784313, 0.12156862745098039, 0.07450980392156863, 0.0, 24187654790402.676]","[0.40784313725490196, 0.3411764705882353, 0.2784313725490196, 0.0, 1007536603435.2432]","[0.17647058823529413, 0.10588235294117647, 0.12156862745098039, 0.0, 180638801923655.78]","[0.596078431372549, 0.5529411764705883, 0.47843137254901963, 0.0, 12931454350977.93]","[0.3333333333333333, 0.26666666666666666, 0.12156862745098039, 0.0, 12156570987394.342]","[0.3607843137254902, 0.19607843137254902, 0.17254901960784313, 0.0, 6374748966809.109]"
jean-miotte_ohara-1962.jpg,"[0.8862745098039215, 0.8470588235294118, 0.8196078431372549, 0.0, 2397228243301.5605]","[0.8941176470588236, 0.24705882352941178, 0.24705882352941178, 0.0, 81351573238294.19]","[0.1411764705882353, 0.13725490196078433, 0.12549019607843137, 0.0, 27304067879487.984]","[0.08235294117647059, 0.10196078431372549, 0.09411764705882353, 0.0, 200076683299613.47]","[0.8862745098039215, 0.24705882352941178, 0.26666666666666666, 0.0, 1258546878820.149]","[0.3843137254901961, 0.3333333333333333, 0.3176470588235294, 0.0, 1118526017899.698]"
craig-kauffman_studio-1958.jpg,"[0.8705882352941177, 0.8431372549019608, 0.807843137254902, 0.0, 12010763885689.008]","[0.8901960784313725, 0.8980392156862745, 0.9372549019607843, 0.0, 9865359272331.836]","[0.7372549019607844, 0.6705882352941176, 0.592156862745098, 0.0, 76019942678622.44]","[0.6235294117647059, 0.03137254901960784, 0.011764705882352941, 0.0, 35421908070763.95]","[0.9411764705882353, 0.9607843137254902, 0.9529411764705882, 0.0, 32039762481837.48]","[0.6078431372549019, 0.34901960784313724, 0.19215686274509805, 0.0, 29914017933665.71]"
yves-gaucher_naka-1962.jpg,"[0.9333333333333333, 0.9137254901960784, 0.8823529411764706, 0.0, 29327699369668.598]","[0.4196078431372549, 0.38823529411764707, 0.30980392156862746, 0.0, 39595023799589.57]","[0.23529411764705882, 0.13725490196078433, 0.10196078431372549, 0.0, 28679052237214.848]","[0.6352941176470588, 0.615686274509804, 0.5725490196078431, 0.0, 24079250821744.92]","[0.5803921568627451, 0.5294117647058824, 0.34901960784313724, 0.0, 4122290270343.102]","[0.3411764705882353, 0.2784313725490196, 0.10980392156862745, 0.0, 2404251919519.6704]"
claude-tousignant_monochrome-orang-1956.jpg,"[0.8431372549019608, 0.23137254901960785, 0.06666666666666667, 0.0, 39215468409586.055]","[0.8352941176470589, 0.4588235294117647, 0.36470588235294116, 0.00784313725490196, 3050108932461.8745, 0.023529411764705882]","[1.0, 0.7098039215686275, 0.611764705882353, 0.00784313725490196, 3050108932461.8745, 0.023529411764705882]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
rupprecht-geiger_goulimine-1964.jpg,"[0.9098039215686274, 0.29411764705882354, 0.0196078431372549, 0.0, 15730541417269.443]","[0.7294117647058823, 0.01568627450980392, 0.047058823529411764, 0.0, 11055175411294.74]","[0.8823529411764706, 0.16470588235294117, 0.23137254901960785, 0.0, 53877285201632.52]","[0.8431372549019608, 0.12156862745098039, 0.1607843137254902, 0.0, 31770944351617.0]","[0.9647058823529412, 0.45098039215686275, 0.00392156862745098, 0.0, 23529197595716.137]","[0.9921568627450981, 0.4470588235294118, 0.027450980392156862, 0.0, 1512226731049.055]"
sam-francis_hommage-a-vincent-van-gogh-1989.jpg,"[0.6352941176470588, 0.09019607843137255, 0.00784313725490196, 0.0, 21835235732942.027]","[0.984313725490196, 0.8509803921568627, 0.22745098039215686, 0.0, 51757397061741.43]","[0.7411764705882353, 0.21176470588235294, 0.10588235294117647, 0.0, 44633711774083.39]","[0.9254901960784314, 0.6039215686274509, 0.28627450980392155, 0.0, 34918131952384.805]","[0.8431372549019608, 0.3058823529411765, 0.25098039215686274, 0.0, 21279829761361.91]","[0.8588235294117647, 0.5176470588235295, 0.5647058823529412, 0.0, 21215434866106.242]"
stanley-boxer_alcamosparadiso-1991.jpg,"[0.26666666666666666, 0.3764705882352941, 0.47843137254901963, 0.0, 18285591936106.082]","[0.7058823529411765, 0.6549019607843137, 0.5843137254901961, 0.0, 76900103918061.61]","[0.8549019607843137, 0.788235294117647, 0.7490196078431373, 0.0, 5112990126861.251]","[0.43137254901960786, 0.7294117647058823, 0.6470588235294118, 0.0, 35954541846862.055]","[0.4745098039215686, 0.592156862745098, 0.7058823529411765, 0.0, 23996766173286.598]","[0.44313725490196076, 0.3411764705882353, 0.45098039215686275, 0.0, 21319630177214.44]"
karl-otto-gotz_untitled-1953.jpg,"[0.9490196078431372, 0.9333333333333333, 0.8862745098039215, 0.0, 23591710310572.812]","[0.1568627450980392, 0.15294117647058825, 0.13725490196078433, 0.0, 66795573533758.695]","[0.6588235294117647, 0.6431372549019608, 0.5843137254901961, 0.0, 39242733830205.85]","[0.3803921568627451, 0.3686274509803922, 0.3333333333333333, 0.0, 37013539679432.97]","[0.3333333333333333, 0.3411764705882353, 0.32941176470588235, 0.0, 6666776640244.772]","[0.14901960784313725, 0.13333333333333333, 0.1411764705882353, 0.0, 65211359557276.09]"
lawren-harris_abstraction-30-1955.jpg,"[0.7098039215686275, 0.6666666666666666, 0.4823529411764706, 0.0, 167382845955633.06]","[0.5647058823529412, 0.4117647058823529, 0.19215686274509805, 0.0, 5919093680277.8]","[0.8392156862745098, 0.8117647058823529, 0.5098039215686274, 0.0, 53141509942170.02]","[0.7176470588235294, 0.6, 0.1843137254901961, 0.0, 45796436017666.6]","[0.8901960784313725, 0.8745098039215686, 0.7372549019607844, 0.0, 33762134107463.242]","[0.592156862745098, 0.6666666666666666, 0.7529411764705882, 0.0, 32882999919387.082]"
louis-schanker_untitled-1949.jpg,"[0.28627450980392155, 0.3411764705882353, 0.43529411764705883, 0.0, 149233074015771.97]","[0.45098039215686275, 0.30980392156862746, 0.37254901960784315, 0.0, 7392585852811.228]","[0.4980392156862745, 0.34509803921568627, 0.25098039215686274, 0.0, 7241388102705.321]","[0.1568627450980392, 0.19607843137254902, 0.25098039215686274, 0.0, 40553204833138.96]","[0.3137254901960784, 0.4, 0.33725490196078434, 0.0, 32517357546445.22]","[0.6745098039215687, 0.6235294117647059, 0.4666666666666667, 0.0, 23513486794576.383]"
leon-berkowitz_cathedral-11-1968.jpg,"[0.0196078431372549, 0.5607843137254902, 0.4470588235294118, 0.0, 99103813258693.62]","[0.6, 0.06274509803921569, 0.16862745098039217, 0.0, 94579833105120.02]","[0.8823529411764706, 0.3215686274509804, 0.23529411764705882, 0.0, 65039675097055.94]","[0.7372549019607844, 0.6784313725490196, 0.050980392156862744, 0.0, 50050260643625.71]","[0.7803921568627451, 0.3137254901960784, 0.08235294117647059, 0.0, 42918128343466.77]","[0.9137254901960784, 0.5843137254901961, 0.2, 0.0, 40465152297135.97]"
morris-louis_where-1960.jpg,"[0.9333333333333333, 0.8784313725490196, 0.7803921568627451, 0.0, 11677728440649.47]","[0.8196078431372549, 0.615686274509804, 0.36470588235294116, 0.0, 10732671086107.84]","[0.5529411764705883, 0.32941176470588235, 0.18823529411764706, 0.0, 49213274239693.46]","[0.23921568627450981, 0.4235294117647059, 0.3843137254901961, 0.0, 45932296861973.555]","[0.9372549019607843, 0.8352941176470589, 0.45098039215686275, 0.0, 4198167567.54902]","[0.2980392156862745, 0.3254901960784314, 0.5686274509803921, 0.0, 30925620700367.703]"
robert-ryman_untitled-1965.jpg,"[0.9372549019607843, 0.9372549019607843, 0.9058823529411765, 0.0, 37534087177760.21]","[0.6745098039215687, 0.6392156862745098, 0.5843137254901961, 0.0, 11229019393139.133]","[0.5215686274509804, 0.4470588235294118, 0.3764705882352941, 0.0, 21274366278962.582]","[0.9254901960784314, 0.9450980392156862, 0.9215686274509803, 0.0, 20723603834706.855]","[0.7764705882352941, 0.7568627450980392, 0.7098039215686275, 0.0, 9157592505336.678]","[0.9882352941176471, 0.9725490196078431, 0.9803921568627451, 0.0, 47141531245616.945]"
robert-ryman_untitled-1959.jpg,"[0.8156862745098039, 0.8313725490196079, 0.8470588235294118, 0.0, 233347565747.78824]","[0.8666666666666667, 0.8313725490196079, 0.796078431372549, 0.0, 64401917951246.37]","[0.8274509803921568, 0.8509803921568627, 0.8431372549019608, 0.0, 34456607483300.68]","[0.6745098039215687, 0.7019607843137254, 0.7176470588235294, 0.0, 21235111628406.504]","[0.7686274509803922, 0.6549019607843137, 0.5450980392156862, 0.0, 195644764756234.25]","[0.8627450980392157, 0.8470588235294118, 0.8549019607843137, 0.0, 191511834587328.38]"
fernand-leduc_jaune-1962.jpg,"[0.6431372549019608, 0.5411764705882353, 0.1843137254901961, 0.0, 20777912194031.164]","[0.8274509803921568, 0.7098039215686275, 0.3058823529411765, 0.0, 77058349720640.3]","[0.5568627450980392, 0.36470588235294116, 0.1450980392156863, 0.0, 6621733233390.36]","[0.3333333333333333, 0.4196078431372549, 0.5215686274509804, 0.0, 24047669934583.71]","[0.8705882352941177, 0.7686274509803922, 0.33725490196078434, 0.0, 139770178884967.75]","[0.27450980392156865, 0.4196078431372549, 0.30196078431372547, 0.0, 3077370927161.957]"
fritz-winter_komposition-mit-rotem-fleck-1960.jpg,"[0.9803921568627451, 0.9568627450980393, 0.9058823529411765, 0.0, 2549850392776.655]","[0.1607843137254902, 0.13725490196078433, 0.1450980392156863, 0.0, 35905074249755.055]","[0.10980392156862745, 0.09411764705882353, 0.09019607843137255, 0.0, 34787470708237.566]","[0.12156862745098039, 0.12549019607843137, 0.15294117647058825, 0.0, 2383891212009.7217]","[0.3176470588235294, 0.3215686274509804, 0.4392156862745098, 0.0, 22203716377935.934]","[0.4470588235294118, 0.3333333333333333, 0.3843137254901961, 0.0, 204366500114068.12]"
albert-rafols-casamada_paisajo-1960.jpg,"[0.4980392156862745, 0.37254901960784315, 0.29411764705882354, 0.0, 22172904445081.05]","[0.13725490196078433, 0.1411764705882353, 0.1568627450980392, 0.0, 6950355099500.341]","[0.6392156862745098, 0.5254901960784314, 0.42745098039215684, 0.0, 61904164744385.5]","[0.25098039215686274, 0.1803921568627451, 0.1607843137254902, 0.0, 20770224027728.4]","[0.6, 0.49019607843137253, 0.38823529411764707, 0.0, 10656628236383.252]","[0.3333333333333333, 0.21568627450980393, 0.18823529411764706, 0.0, 7593250290786.973]"
nicolas-de-sta-l_fleurs-rouges-1952.jpg,"[0.615686274509804, 0.10980392156862745, 0.16470588235294117, 0.0, 20102954620312.3]","[0.7215686274509804, 0.26666666666666666, 0.19215686274509805, 0.0, 112999690791640.61]","[0.6509803921568628, 0.15294117647058825, 0.20784313725490197, 0.0, 26148272130243.938]","[0.7450980392156863, 0.6666666666666666, 0.4588235294117647, 0.0, 24606431533875.12]","[0.9529411764705882, 0.9254901960784314, 0.8941176470588236, 0.0, 176933560534258.25]","[0.7725490196078432, 0.33725490196078434, 0.25882352941176473, 0.0, 96795660327895.31]"
louis-schanker_football-3-1950.jpg,"[0.30196078431372547, 0.10588235294117647, 0.13725490196078433, 0.0, 8463485555639.416]","[0.25882352941176473, 0.4196078431372549, 0.23921568627450981, 0.0, 7753542209897.494]","[0.9450980392156862, 0.9333333333333333, 0.8745098039215686, 0.0, 62434112339526.266]","[0.09803921568627451, 0.2235294117647059, 0.3137254901960784, 0.0, 58301703198559.34]","[0.5411764705882353, 0.2784313725490196, 0.4235294117647059, 0.0, 55243785358189.47]","[0.1843137254901961, 0.13333333333333333, 0.12156862745098039, 0.0, 5400698419345.389]"
jean-fautrier_it-s-how-you-feel-1958.jpg,"[0.7215686274509804, 0.5882352941176471, 0.403921568627451, 0.0, 1924858348159.0315]","[0.5764705882352941, 0.396078431372549, 0.23921568627450981, 0.0, 10951681322714.215]","[0.6509803921568628, 0.5176470588235295, 0.30196078431372547, 0.0, 74516440245763.55]","[0.30980392156862746, 0.12549019607843137, 0.050980392156862744, 0.0, 8861738173059.867]","[0.6823529411764706, 0.43137254901960786, 0.34901960784313724, 0.0, 3390513000334.5605]","[0.42745098039215684, 0.17647058823529413, 0.12549019607843137, 0.0, 33855232828947.746]"
otto-freundlich_komposition-in-schwarz-und-wei-1936.jpg,"[0.06666666666666667, 0.08627450980392157, 0.10980392156862745, 0.0, 175365545312663.3]","[0.8862745098039215, 0.7686274509803922, 0.6588235294117647, 0.0, 100201636443064.9]","[0.7686274509803922, 0.6862745098039216, 0.5725490196078431, 0.0, 59918951857823.35]","[0.8470588235294118, 0.7490196078431373, 0.6313725490196078, 0.0, 38197664935418.18]","[0.13333333333333333, 0.12156862745098039, 0.09019607843137255, 0.0, 110119473200194.69]","[0.44313725490196076, 0.403921568627451, 0.3215686274509804, 0.0, 7461116876108.815]"
victor-servranckx_opus-14-1927.jpg,"[0.8980392156862745, 0.8823529411764706, 0.8235294117647058, 0.0, 3152958681539.702]","[0.6549019607843137, 0.30980392156862746, 0.22745098039215686, 0.0, 32232029989827.793]","[0.788235294117647, 0.5450980392156862, 0.43529411764705883, 0.0, 28949082727657.195]","[0.7411764705882353, 0.403921568627451, 0.3058823529411765, 0.0, 14426745953278.346]","[0.8117647058823529, 0.7607843137254902, 0.6666666666666666, 0.0, 78713066749950.17]","[0.3215686274509804, 0.1607843137254902, 0.09803921568627451, 0.0, 46600525286498.01]"
jan-groth_tegn-iii-1966.jpg,"[0.023529411764705882, 0.023529411764705882, 0.03137254901960784, 0.0, 37721590478288.56]","[0.9411764705882353, 0.9372549019607843, 0.8941176470588236, 0.0, 69510738253831.516]","[0.054901960784313725, 0.054901960784313725, 0.047058823529411764, 0.0, 41343456360713.16]","[0.03137254901960784, 0.0392156862745098, 0.03137254901960784, 0.0, 136836392749104.02]","[0.6392156862745098, 0.6352941176470588, 0.6078431372549019, 0.0, 12865725409001.709]","[0.3764705882352941, 0.3764705882352941, 0.3568627450980392, 0.0, 12006020323667.023]"
vajda-lajos_mask-with-moon-1938.jpg,"[0.41568627450980394, 0.35294117647058826, 0.3215686274509804, 0.0, 19876225216031.625]","[0.41568627450980394, 0.34901960784313724, 0.3607843137254902, 0.0, 73348906317551.08]","[0.12941176470588237, 0.1450980392156863, 0.16470588235294117, 0.0, 42844095002736.33]","[0.7098039215686275, 0.5490196078431373, 0.4627450980392157, 0.0, 37293455575898.01]","[0.23137254901960785, 0.2196078431372549, 0.1843137254901961, 0.0, 219304979477876.6]","[0.28627450980392155, 0.3176470588235294, 0.30196078431372547, 0.0, 17977655740808.758]"
william-scott_orange-black-and-white-composition-1953.jpg,"[0.5882352941176471, 0.30196078431372547, 0.03137254901960784, 0.0, 20479353281456.406]","[0.08627450980392157, 0.12549019607843137, 0.10588235294117647, 0.0, 11111943523115.701]","[0.07450980392156863, 0.10196078431372549, 0.11764705882352941, 0.0, 5242556029525.906]","[0.11764705882352941, 0.09411764705882353, 0.047058823529411764, 0.0, 15825287314570.77]","[0.27450980392156865, 0.3137254901960784, 0.28627450980392155, 0.0, 43323261148077.77]","[0.43137254901960786, 0.28627450980392155, 0.03529411764705882, 0.0, 36607209747393.23]"
paul-klee_rock-chamber-1929.jpg,"[0.9294117647058824, 0.615686274509804, 0.3137254901960784, 0.0, 20704676491610.805]","[0.5490196078431373, 0.39215686274509803, 0.1843137254901961, 0.0, 7011409552144.396]","[0.15294117647058825, 0.10588235294117647, 0.054901960784313725, 0.0, 49492402852328.45]","[0.9686274509803922, 0.7647058823529411, 0.6352941176470588, 0.0, 36846519420172.03]","[0.09411764705882353, 0.027450980392156862, 0.06274509803921569, 0.0, 172912752596372.3]","[0.9725490196078431, 0.7294117647058823, 0.47058823529411764, 0.0, 113658047754083.28]"
peter-alexander_contoy-1988.jpg,"[0.6509803921568628, 0.3254901960784314, 0.20784313725490197, 0.0, 1486816593923.7607]","[0.47058823529411764, 0.6705882352941176, 0.7450980392156863, 0.0, 91877659054522.55]","[0.7529411764705882, 0.5450980392156862, 0.45098039215686275, 0.0, 69637215517347.734]","[0.7019607843137254, 0.8862745098039215, 0.9294117647058824, 0.0, 36720220250144.484]","[0.30980392156862746, 0.4235294117647059, 0.49411764705882355, 0.0, 25051935492748.96]","[0.7686274509803922, 0.4117647058823529, 0.26666666666666666, 0.0, 20188173037958.223]"
johannes-jan-schoonhoven_rad-4-1968.jpg,"[0.9450980392156862, 0.9333333333333333, 0.9176470588235294, 0.0, 35752467188660.33]","[0.611764705882353, 0.6039215686274509, 0.5764705882352941, 0.0, 24614886652625.797]","[0.4588235294117647, 0.45098039215686275, 0.43137254901960786, 0.0, 39892971577376.766]","[0.9882352941176471, 0.9921568627450981, 0.9882352941176471, 0.0, 34976288719926.586]","[0.9803921568627451, 0.9686274509803922, 0.9764705882352941, 0.0, 17918266686753.03]","[0.7647058823529411, 0.7607843137254902, 0.7215686274509804, 0.0, 73855150746335.67]"
jean-rene-bazaine_rocks-trees-and-plain-1952.jpg,"[0.8156862745098039, 0.6274509803921569, 0.32941176470588235, 0.0, 13905007907452.02]","[0.1411764705882353, 0.1843137254901961, 0.21176470588235294, 0.0, 67745898415501.664]","[0.5647058823529412, 0.3058823529411765, 0.24313725490196078, 0.0, 65417358515344.2]","[0.7647058823529411, 0.5647058823529412, 0.17254901960784313, 0.0, 50614904382313.984]","[0.9294117647058824, 0.8, 0.3137254901960784, 0.0, 35861791763060.53]","[0.5411764705882353, 0.26666666666666666, 0.2980392156862745, 0.0, 33466830594357.438]"
fritz-winter_heiter-1950.jpg,"[0.9254901960784314, 0.8235294117647058, 0.2784313725490196, 0.0, 106309822507201.94]","[0.8392156862745098, 0.7058823529411765, 0.25098039215686274, 0.0, 7750865051903.113]","[0.5450980392156862, 0.35294117647058826, 0.17254901960784313, 0.0, 69930085220595.07]","[0.7294117647058823, 0.6078431372549019, 0.1843137254901961, 0.0, 57873475568091.75]","[0.6392156862745098, 0.10980392156862745, 0.058823529411764705, 0.0, 43835856059736.414]","[0.8941176470588236, 0.8823529411764706, 0.7764705882352941, 0.0, 36698972870441.74]"
mira-schendel_untitled-1963(1).jpg,"[0.1803921568627451, 0.17647058823529413, 0.1607843137254902, 0.0, 29832662396476.85]","[0.9254901960784314, 0.8901960784313725, 0.792156862745098, 0.0, 84473812806777.81]","[0.13725490196078433, 0.12156862745098039, 0.12941176470588237, 0.0, 26965747841113.17]","[0.10980392156862745, 0.12156862745098039, 0.11372549019607843, 0.0, 26748814577613.484]","[0.1450980392156863, 0.14901960784313725, 0.1607843137254902, 0.0, 22193216044120.074]","[0.3607843137254902, 0.34509803921568627, 0.3058823529411765, 0.0, 1765648127267.0117]"
mark-rothko_no-3-no-13.jpg,"[0.6627450980392157, 0.29411764705882354, 0.16470588235294117, 0.0, 116405351158423.56]","[0.22745098039215686, 0.23137254901960785, 0.23921568627450981, 0.0, 8856584255163.066]","[0.7803921568627451, 0.6431372549019608, 0.5176470588235295, 0.0, 56638346138613.01]","[0.47058823529411764, 0.23529411764705882, 0.32941176470588235, 0.0, 48187986193793.38]","[0.23921568627450981, 0.21568627450980393, 0.22745098039215686, 0.0, 42369005871011.72]","[0.3686274509803922, 0.5019607843137255, 0.32941176470588235, 0.0, 39990330831625.71]"
frank-lobdell_july-1954-1954.jpg,"[0.08235294117647059, 0.023529411764705882, 0.00784313725490196, 0.0, 27095645358368.67]","[0.7411764705882353, 0.6431372549019608, 0.5529411764705883, 0.0, 41442263621766.49]","[0.8196078431372549, 0.6235294117647059, 0.047058823529411764, 0.0, 30572438129175.887]","[0.49411764705882355, 0.3843137254901961, 0.27450980392156865, 0.0, 1671113413459.09]","[0.07450980392156863, 0.01568627450980392, 0.0392156862745098, 0.0, 16404229350282.572]","[0.054901960784313725, 0.054901960784313725, 0.2980392156862745, 0.0, 16070343925595.486]"
kazuo-shiraga_karin-1976.jpg,"[0.7490196078431373, 0.6627450980392157, 0.5098039215686274, 0.0, 13402689391843.287]","[0.9176470588235294, 0.8705882352941177, 0.8196078431372549, 0.0, 98458482831234.77]","[0.9254901960784314, 0.8705882352941177, 0.8901960784313725, 0.0, 6983465120812.251]","[0.7529411764705882, 0.5803921568627451, 0.615686274509804, 0.0, 3752665287721.455]","[0.8274509803921568, 0.7843137254901961, 0.5843137254901961, 0.0, 31448525610442.492]","[0.5882352941176471, 0.30196078431372547, 0.23529411764705882, 0.0, 20861656299650.875]"
victor-servranckx_xallpaper-papier-peint-1922.jpg,"[0.7019607843137254, 0.6313725490196078, 0.5098039215686274, 0.0, 155906696764484.6]","[0.25882352941176473, 0.33725490196078434, 0.4823529411764706, 0.0, 69556310108693.59]","[0.8549019607843137, 0.8352941176470589, 0.792156862745098, 0.0, 60268983439877.086]","[0.7176470588235294, 0.5568627450980392, 0.592156862745098, 0.0, 3563935732306.467]","[0.1568627450980392, 0.21176470588235294, 0.27450980392156865, 0.0, 35573597384777.836]","[0.23921568627450981, 0.1843137254901961, 0.1568627450980392, 0.0, 35211917724200.29]"
leon-arthur-tutundjian_nature-morte-aux-pommes-1925.jpg,"[0.6941176470588235, 0.6509803921568628, 0.6235294117647059, 0.0, 162265281183480.1]","[0.807843137254902, 0.7843137254901961, 0.7725490196078432, 0.0, 67415740623339.266]","[0.7176470588235294, 0.6941176470588235, 0.7019607843137254, 0.0, 57729991902604.22]","[0.45098039215686275, 0.39215686274509803, 0.3254901960784314, 0.0, 43817790132651.125]","[0.803921568627451, 0.788235294117647, 0.8, 0.0, 32743567666505.082]","[0.7843137254901961, 0.7843137254901961, 0.8, 0.0, 28184491236518.26]"
morris-louis_blue-column-1960.jpg,"[0.20784313725490197, 0.36470588235294116, 0.5647058823529412, 0.0, 29335818875811.996]","[0.12156862745098039, 0.24313725490196078, 0.5333333333333333, 0.0, 4433315872233.467]","[0.8784313725490196, 0.8784313725490196, 0.9137254901960784, 0.0, 33954871195989.31]","[0.49411764705882355, 0.6078431372549019, 0.6941176470588235, 0.0, 8392102055268.655]","[0.8862745098039215, 0.8509803921568627, 0.8823529411764706, 0.0, 69844399466400.02]","[0.6745098039215687, 0.6274509803921569, 0.5411764705882353, 0.0, 5134102066745.436]"
sam-francis_untitled-1984-3.jpg,"[0.03137254901960784, 0.21568627450980393, 0.11764705882352941, 0.0, 155665676349341.72]","[0.047058823529411764, 0.09411764705882353, 0.2196078431372549, 0.0, 58932403831719.734]","[0.23529411764705882, 0.0392156862745098, 0.10588235294117647, 0.0, 49617592346678.15]","[0.050980392156862744, 0.36470588235294116, 0.13333333333333333, 0.0, 46062677573904.01]","[0.984313725490196, 0.1411764705882353, 0.0392156862745098, 0.0, 4563102898973.887]","[0.9490196078431372, 0.12941176470588237, 0.0196078431372549, 0.0, 36247483653715.56]"
norman-bluhm_coney-island-beauty-1974.jpg,"[0.9607843137254902, 0.8901960784313725, 0.792156862745098, 0.0, 19595953774426.008]","[0.615686274509804, 0.11764705882352941, 0.058823529411764705, 0.0, 89248811920154.27]","[0.6431372549019608, 0.19215686274509805, 0.1411764705882353, 0.0, 43457972143558.74]","[0.9019607843137255, 0.8117647058823529, 0.5372549019607843, 0.0, 32328319447968.152]","[0.8705882352941177, 0.8705882352941177, 0.9098039215686274, 0.0, 177467212395137.66]","[0.8941176470588236, 0.8705882352941177, 0.8862745098039215, 0.0, 13415500249643.035]"
georgia-o-keeffe_it-was-yellow-and-pink-ii.jpg,"[0.7803921568627451, 0.615686274509804, 0.48627450980392156, 0.0, 22887377943500.457]","[0.8509803921568627, 0.796078431372549, 0.7137254901960784, 0.0, 6816241766362.165]","[0.8470588235294118, 0.7686274509803922, 0.596078431372549, 0.0, 5250344329705.769]","[0.803921568627451, 0.48627450980392156, 0.5058823529411764, 0.0, 236615540670886.03]","[0.7411764705882353, 0.40784313725490196, 0.3764705882352941, 0.0, 115352113721311.95]","[0.7529411764705882, 0.38823529411764707, 0.403921568627451, 0.0, 7420456910194.325]"
jean-degottex_criture-1961.jpg,"[0.00392156862745098, 0.00784313725490196, 0.36470588235294116, 0.0, 22660605248398.516]","[0.023529411764705882, 0.1450980392156863, 0.592156862745098, 0.0, 14778079599291.754]","[0.08627450980392157, 0.30196078431372547, 0.6784313725490196, 0.0, 16359593097531.271]","[0.2980392156862745, 0.4470588235294118, 0.7725490196078432, 0.0, 72863682470734.78]","[0.4117647058823529, 0.596078431372549, 0.8431372549019608, 0.0, 60261981289543.39]","[0.011764705882352941, 0.011764705882352941, 0.00392156862745098, 0.0, 79164533061330.47]"
rupprecht-geiger_oe-280-komposition-in-rot-mit-wei-und-blau-1959.jpg,"[0.6745098039215687, 0.06274509803921569, 0.09019607843137255, 0.0, 23219331269385.29]","[0.19215686274509805, 0.11764705882352941, 0.12941176470588237, 0.0, 46518809321879.08]","[0.25882352941176473, 0.1411764705882353, 0.13725490196078433, 0.0, 404842280054.749]","[0.6431372549019608, 0.11372549019607843, 0.09411764705882353, 0.0, 33511794626225.547]","[0.7529411764705882, 0.1450980392156863, 0.09019607843137255, 0.0, 26692583038213.008]","[0.0196078431372549, 0.27058823529411763, 0.5019607843137255, 0.0, 12756135059452.58]"
jean-rene-bazaine_hollande-1956.jpg,"[0.9098039215686274, 0.803921568627451, 0.7450980392156863, 0.0, 94244398189794.7]","[0.7529411764705882, 0.615686274509804, 0.5607843137254902, 0.0, 81509569985698.23]","[0.5098039215686274, 0.29411764705882354, 0.3568627450980392, 0.0, 77933643254738.56]","[0.7333333333333333, 0.5568627450980392, 0.6039215686274509, 0.0, 51790834731500.516]","[0.4196078431372549, 0.14901960784313725, 0.18823529411764706, 0.0, 46142716236254.52]","[0.3215686274509804, 0.10196078431372549, 0.1411764705882353, 0.0, 40535700347111.516]"
wassily-kandinsky_yellow-red-blue-1925.jpg,"[0.9137254901960784, 0.8745098039215686, 0.3803921568627451, 0.0, 139963809342464.5]","[0.9176470588235294, 0.8941176470588236, 0.7176470588235294, 0.0, 8625861130290.988]","[0.7803921568627451, 0.6666666666666666, 0.4745098039215686, 0.0, 5110320499607.313]","[0.2, 0.09803921568627451, 0.054901960784313725, 0.0, 40961748391432.19]","[0.6, 0.6392156862745098, 0.8117647058823529, 0.0, 38975976317395.7]","[0.20784313725490197, 0.08627450980392157, 0.17647058823529413, 0.0, 34893512394822.637]"
louis-cane_toile-d-coup-e-1970.jpg,"[0.996078431372549, 0.996078431372549, 0.9921568627450981, 0.0, 20269125129179.902]","[0.9882352941176471, 0.8352941176470589, 0.2196078431372549, 0.0, 5426103401555.737]","[0.8862745098039215, 0.5490196078431373, 0.5215686274509804, 0.0, 53943969007508.56]","[0.12941176470588237, 0.1843137254901961, 0.15294117647058825, 0.0, 39375620170834.98]","[0.08235294117647059, 0.5137254901960784, 0.6862745098039216, 0.0, 31917585520184.12]","[0.9764705882352941, 0.996078431372549, 0.9921568627450981, 0.0, 99674027392139.44]"
friedel-dzubas_untitled-1968.jpg,"[0.7725490196078432, 0.807843137254902, 0.7647058823529411, 0.0, 13919249697250.781]","[0.7294117647058823, 0.7215686274509804, 0.47843137254901963, 0.0, 7621035273504.934]","[0.2196078431372549, 0.3137254901960784, 0.4823529411764706, 0.0, 5731880137074.541]","[0.8705882352941177, 0.8274509803921568, 0.4627450980392157, 0.0, 50068279611450.37]","[0.796078431372549, 0.8, 0.7568627450980392, 0.0, 39050784571384.4]","[0.7490196078431373, 0.6862745098039216, 0.7098039215686275, 0.0, 30316147483960.734]"
